Elapsed Time (s),Long accel (g),Lat accel (g),Vert accel (g),Roll--Euler (deg),Pitch--Euler (deg),Yaw--Euler (deg),Latitude,Longitude,Speed (kts),Course (deg),GPS Time,Flagged
56.754,0.203944,1.7743128,0.3575764,-90.18935503,8.181596666,220.9434357,50.14718838,-5.059768196,5.617967057,303.5171813,2021-11-17T13:21:17.399Z,N
56.809,0.152958,3.5078368,-0.7233268,-82.14277071,9.508544461,239.6860504,50.14718026,-5.059786708,6.232586113,292.1689741,2021-11-17T13:21:17.454Z,N
56.852,-0.4690712,1.4683968,0.1128436,-68.10055077,15.84816292,239.6860504,50.14718026,-5.059786708,6.232586113,292.1689741,2021-11-17T13:21:17.497Z,N
56.901,0.0611832,1.1930724,0.7552672,-60.11528106,17.99205512,239.6860504,50.14718026,-5.059786708,6.232586113,292.1689741,2021-11-17T13:21:17.546Z,N
56.957,-0.3467048,0.0101972,1.6424236,-40.69448186,21.8426579,239.6860504,50.14718026,-5.059786708,6.232586113,292.1689741,2021-11-17T13:21:17.602Z,N
57.001,-0.1937468,0.1427608,0.9796056,-33.35983548,20.69688856,239.6860504,50.14718026,-5.059786708,6.232586113,292.1689741,2021-11-17T13:21:17.646Z,N
57.057,0.0815776,1.01972,1.0611832,-29.10709336,23.44570158,239.6860504,50.14718026,-5.059786708,6.232586113,292.1689741,2021-11-17T13:21:17.702Z,N
57.101,0.2141412,1.0095228,-0.5397772,-26.87835143,23.24134744,239.6860504,50.14718026,-5.059786708,6.232586113,292.1689741,2021-11-17T13:21:17.746Z,N
57.155,-0.0611832,0.4180852,-1.2739756,-21.92355295,22.52422028,239.6860504,50.14718026,-5.059786708,6.232586113,292.1689741,2021-11-17T13:21:17.800Z,N
57.221,0.2141412,0.0101972,0.0516604,-18.49048646,22.65809369,239.6860504,50.14718026,-5.059786708,6.232586113,292.1689741,2021-11-17T13:21:17.866Z,N
57.259,0.2753244,-0.0917748,0.23521,-16.33853976,21.08203438,239.6860504,50.14718026,-5.059786708,6.232586113,292.1689741,2021-11-17T13:21:17.904Z,N
57.301,0.3874936,-0.356902,0.7348728,-14.32314818,19.59345614,256.3919678,50.14717215,-5.05980522,5.631521248,303.7465031,2021-11-17T13:21:17.946Z,N
57.351,0.3772964,-0.2345356,1,-13.67347596,20.50420551,256.3919678,50.14717215,-5.05980522,5.631521248,303.7465031,2021-11-17T13:21:17.996Z,N
57.401,0.2855216,-0.1835496,0.7348728,-13.78016693,20.96330521,256.3919678,50.14717215,-5.05980522,5.631521248,303.7465031,2021-11-17T13:21:18.046Z,N
57.451,0.3670992,-0.0203944,-0.1114948,-18.96713633,24.33241893,256.3919678,50.14717215,-5.05980522,5.631521248,303.7465031,2021-11-17T13:21:18.096Z,N
57.501,0.3976908,0.2141412,-0.3868192,-21.25271056,28.11666471,256.3919678,50.14717215,-5.05980522,5.631521248,303.7465031,2021-11-17T13:21:18.146Z,N
57.551,0.3772964,0.5506488,-1.3657504,-25.8508673,30.93240334,256.3919678,50.14717215,-5.05980522,5.631521248,303.7465031,2021-11-17T13:21:18.196Z,N
57.602,0.050986,0.4486768,-0.0809032,-26.99496666,32.17323697,256.3919678,50.14717215,-5.05980522,5.631521248,303.7465031,2021-11-17T13:21:18.247Z,N
57.651,0.2855216,0.6832124,0.7144784,-27.70405811,31.2327814,256.3919678,50.14717215,-5.05980522,5.631521248,303.7465031,2021-11-17T13:21:18.296Z,N
57.716,0.3263104,0.4792684,0.4289568,-26.27166159,28.0782449,256.3919678,50.14717215,-5.05980522,5.631521248,303.7465031,2021-11-17T13:21:18.361Z,N
57.751,0.4486768,0.6016348,0.286196,-24.17207341,29.56840092,256.3919678,50.14717215,-5.05980522,5.631521248,303.7465031,2021-11-17T13:21:18.396Z,N
57.801,0.152958,0.3365076,0.5615204,-21.80960491,34.58327944,251.4699707,50.14716833,-5.059815675,6.05742711,299.4884647,2021-11-17T13:21:18.446Z,N
57.852,0.4486768,0.7953816,-0.4378052,-20.53739852,38.79294355,251.4699707,50.14716833,-5.059815675,6.05742711,299.4884647,2021-11-17T13:21:18.497Z,N
57.901,0.4486768,0.2141412,-0.6723408,-16.10860145,38.76484074,251.4699707,50.14716833,-5.059815675,6.05742711,299.4884647,2021-11-17T13:21:18.546Z,N
57.951,0.3467048,-0.25493,-0.1828752,-11.7577744,37.760499,251.4699707,50.14716833,-5.059815675,6.05742711,299.4884647,2021-11-17T13:21:18.596Z,N
58.001,0.6832124,0.305916,0.7042812,-12.83453749,38.84219263,251.4699707,50.14716833,-5.059815675,6.05742711,299.4884647,2021-11-17T13:21:18.646Z,N
58.051,0.560846,-0.4180852,0.6634924,-13.38448895,39.90547891,251.4699707,50.14716833,-5.059815675,6.05742711,299.4884647,2021-11-17T13:21:18.696Z,N
58.101,0.5506488,-0.7545928,0.5309288,-8.716108482,37.40947509,251.4699707,50.14716833,-5.059815675,6.05742711,299.4884647,2021-11-17T13:21:18.746Z,N
58.151,0.5506488,-0.0815776,0.6227036,-8.272150459,38.64007026,251.4699707,50.14716833,-5.059815675,6.05742711,299.4884647,2021-11-17T13:21:18.796Z,N
58.214,0.5200572,-0.4894656,0.3473792,-6.528648213,39.3679601,251.4699707,50.14716833,-5.059815675,6.05742711,299.4884647,2021-11-17T13:21:18.859Z,N
58.252,0.6322264,-0.050986,-0.478594,-5.959497092,39.69569648,251.4699707,50.14716833,-5.059815675,6.05742711,299.4884647,2021-11-17T13:21:18.897Z,N
58.301,0.5506488,-0.2141412,-0.682538,-5.102987962,40.04962322,267.0874634,50.1471611,-5.059834113,6.05742711,299.4884647,2021-11-17T13:21:18.946Z,N
58.351,0.5200572,0.2243384,0.0414632,-5.850170097,38.85889927,267.0874634,50.1471611,-5.059834113,6.05742711,299.4884647,2021-11-17T13:21:18.996Z,N
58.401,0.458874,0.1325636,0.1638296,-7.97474695,38.37896921,267.0874634,50.1471611,-5.059834113,6.05742711,299.4884647,2021-11-17T13:21:19.046Z,N
58.451,0.4792684,0.1121692,0.2454072,-7.422012189,36.920717,267.0874634,50.1471611,-5.059834113,6.05742711,299.4884647,2021-11-17T13:21:19.096Z,N
58.501,0.2345356,0.2447328,0.6125064,-9.167813647,39.81192239,267.0874634,50.1471611,-5.059834113,6.05742711,299.4884647,2021-11-17T13:21:19.146Z,N
58.551,0.4282824,0.152958,0.1740268,-8.518570875,42.59550791,267.0874634,50.1471611,-5.059834113,6.05742711,299.4884647,2021-11-17T13:21:19.196Z,N
58.601,0.7545928,0.2345356,-0.2848472,-9.819479429,44.65503873,267.0874634,50.1471611,-5.059834113,6.05742711,299.4884647,2021-11-17T13:21:19.246Z,N
